Doc,Token,Token_Index,Sent_Token_Index,Chunk_Index
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,",",922,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,we,923,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,evaluate,924,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,RELIS,925,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,in,926,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,multi-document,927,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,extractive,928,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,summarisation,929,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,(,930,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,§4,931,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,),932,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,.,933,41,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,Compared,934,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,to,935,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,the,936,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,state-of-the-art,937,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,methods,938,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,",",939,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,RELIS,940,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,provides,941,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,comparable,942,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,performance,943,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,but,944,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,requires,945,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,much,946,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,less,947,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,the,948,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,training,949,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,time,950,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,or,951,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,data,952,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,.,953,42,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,Because,954,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,the,955,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,proof,956,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,of,957,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,RELIS,958,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,is,959,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,generic,960,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,",",961,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,we,962,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,believe,963,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,RELIS,964,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,has,965,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,the,966,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,potential,967,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,to,968,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,be,969,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,applied,970,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,to,971,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,other,972,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,NLG,973,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,tasks,974,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,",",975,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,e.g,976,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,.,977,43,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,translation,978,44,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,and,979,44,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,sentence,980,44,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,simplification,981,44,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,.,982,44,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,Source,983,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,code,984,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,and,985,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,supplementary,986,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,material,987,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,are,988,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,available,989,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,at,990,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,https,991,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,:,992,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,//github.com/UKPLab/ijcai2019-relis,993,45,5
Reward Learning for Efficient Reinforcement Learning in Extractive Document Summarisation,.,994,45,5
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,Recent,0,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,dialogue,1,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,coherence,2,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,models,3,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,use,4,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,the,5,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,coherence,6,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,features,7,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,designed,8,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,for,9,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,monologue,10,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,texts,11,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,",",12,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,e.g,13,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,.,14,0,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,nominal,15,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,entities,16,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,",",17,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,to,18,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,represent,19,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,utterances,20,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,and,21,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,then,22,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,explicitly,23,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,augment,24,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,them,25,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,with,26,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,dialogue-relevant,27,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,features,28,1,0
Dialogue Coherence Assessment Without Explicit Dialogue Act Labels,",",29,1,0
